學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1060,南開科技大學,06132012,多媒體動畫應用系,D 日,B 四技,78,58,20,10,3,13,2,16,6,16,9, -, -, -, -, -, -,3, -,08 南投縣,2 技職
1060,南開科技大學,06134014,數位生活創意系,D 日,B 四技,1,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,08 南投縣,2 技職
1060,南開科技大學,07141016,電子工程系,D 日,B 四技,2,2, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -,08 南投縣,2 技職
1060,南開科技大學,07141016,電子工程科,D 日,5 五專,20,19,1, -, -, -, -, -, -, -, -,17,1, -, -, -, -,2, -,08 南投縣,2 技職
1060,南開科技大學,07141021,電機與資訊技術系_國際學生產學合作專班,D 日,B 四技,30,17,13, -, -, -, -, -, -,17,13, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,07141021,電機與資訊技術系,D 日,B 四技,132,129,3,17, -,14, -,41,2,53,1, -, -, -, -, -, -,4, -,08 南投縣,2 技職
1060,南開科技大學,07141021,電機與資訊技術科,D 日,5 五專,180,169,11,21, -,33,6,39,2,34,2,36,1, -, -, -, -,6, -,08 南投縣,2 技職
1060,南開科技大學,07141021,電機與資訊技術系,N 修,B 四技,93,90,3,24, -,19,1,19,2,22, -, -, -, -, -, -, -,6, -,08 南投縣,2 技職
1060,南開科技大學,07151018,自動化工程系_國際學生產學合作專班,D 日,B 四技,60,36,24,27,13,9,11, -, -, -, -, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,07151018,自動化工程系,D 日,B 四技,173,169,4,36, -,32,1,47,3,40, -, -, -, -, -, -, -,14, -,08 南投縣,2 技職
1060,南開科技大學,07151018,自動化工程科,D 日,5 五專,114,101,13,14,2,21,3,25,5,21,1,18,2, -, -, -, -,2, -,08 南投縣,2 技職
1060,南開科技大學,07151023,機械工程系_國際學生產學合作專班,D 日,B 四技,23,15,8, -, -, -, -, -, -,15,8, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,07151037,車輛工程系車輛與機電產業碩士班,D 日,M 碩士,18,17,1,4,1,6, -,5, -,2, -, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,07151037,車輛工程系,D 日,B 四技,240,237,3,41, -,41, -,73,2,60,1, -, -, -, -, -, -,22, -,08 南投縣,2 技職
1060,南開科技大學,07151037,車輛工程系_車輛零組件製造與修護技術專班,D 日,B 四技,22,22, -,22, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,07151037,車輛工程系,N 修,B 四技,175,174,1,46, -,41,1,34, -,40, -, -, -, -, -, -, -,13, -,08 南投縣,2 技職
1060,南開科技大學,07199Y53,科技學院_新南向車用電子國際學生學合作專班,D 日,B 四技,32,8,24, -, -, -, -, -, -,8,24, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,09211028,長期照顧與管理系福祉科技與服務管理碩士班,D 日,M 碩士,29,11,18,5,8,3,8,3,1, -,1, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,09211028,長期照顧與管理系福祉科技與服務管理碩士在職專班,N 職,M 碩士,51,19,32,8,13,8,16,2,2,1,1, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,09211035,長期照顧與管理系,D 日,B 四技,78,25,53,3,7,7,15,5,17,9,12, -, -, -, -, -, -,1,2,08 南投縣,2 技職
1060,南開科技大學,09211035,長期照顧與管理系,N 修,B 四技,55,10,45,2,14,1,6,2,12,5,12, -, -, -, -, -, -, -,1,08 南投縣,2 技職
1060,南開科技大學,09211035,長期照顧與管理系,N 修,C 二技,81,15,66, -, -, -, -,6,31,9,35, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,10131030,餐飲管理系,D 日,B 四技,264,150,114,28,29,23,19,39,22,38,31, -, -, -, -, -, -,22,13,08 南投縣,2 技職
1060,南開科技大學,10131030,餐飲管理系_國際學生產學合作專班,D 日,B 四技,20,10,10, -, -,10,10, -, -, -, -, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,10131030,餐飲管理系,N 修,B 四技,60,40,20,8,5,11,5,5,2,13,6, -, -, -, -, -, -,3,2,08 南投縣,2 技職
1060,南開科技大學,10131033,休閒事業管理系碩士班,D 日,M 碩士,26,10,16,4,9,6,7, -, -, -, -, -, -, -, -, -, -, -, -,08 南投縣,2 技職
1060,南開科技大學,10131033,休閒事業管理系,D 日,B 四技,139,69,70,9,13,14,15,24,16,15,25, -, -, -, -, -, -,7,1,08 南投縣,2 技職
1060,南開科技大學,10131033,休閒事業管理系,N 修,B 四技,102,59,43,18,4,13,7,12,17,14,14, -, -, -, -, -, -,2,1,08 南投縣,2 技職
1060,南開科技大學,10131033,休閒事業管理系,N 修,C 二技,66,33,33, -, -, -, -,5,20,27,13, -, -, -, -, -, -,1, -,08 南投縣,2 技職
1060,南開科技大學,10131033,休閒事業管理科,N 修,2 二專,4,3,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,3,1,08 南投縣,2 技職
1060,南開科技大學,10151032,數位旅遊管理系,D 日,B 四技,9,4,5, -, -, -, -, -, -,3,4, -, -, -, -, -, -,1,1,08 南投縣,2 技職
1061,中華科技大學,02122002,文創與數位多媒體系,D 日,B 四技,94,45,49,11,5,9,12,7,7,12,18, -, -, -, -, -, -,6,7,30 臺北市,2 技職
1061,中華科技大學,02122002,文創與數位多媒體系,N 修,B 四技,19,15,4,8,3, -, -,7,1, -, -, -, -, -, -, -, -, -, -,30 臺北市,2 技職
1061,中華科技大學,04121007,財務金融系,D 日,B 四技,1, -,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,30 臺北市,2 技職
1061,中華科技大學,04131003,企業管理系經營管理碩士班,D 日,M 碩士,2,2, -, -, -, -, -,1, -,1, -, -, -, -, -, -, -, -, -,30 臺北市,2 技職
1061,中華科技大學,04131003,企業管理系,D 日,B 四技,34,25,9, -, -, -, -,11,3,8,4, -, -, -, -, -, -,6,2,30 臺北市,2 技職
1061,中華科技大學,04131003,企業管理系,N 修,B 四技,16,8,8, -, -, -, -,2,4,5,4, -, -, -, -, -, -,1, -,30 臺北市,2 技職
1061,中華科技大學,04131003,企業管理系,N 修,C 二技,2,1,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1,30 臺北市,2 技職
1061,中華科技大學,04143036,行銷與流通管理系,D 日,B 四技,68,21,47,4,6,4,7,8,11,2,22, -, -, -, -, -, -,3,1,30 臺北市,2 技職
1061,中華科技大學,04143036,行銷與流通管理系,N 修,B 四技,31,14,17,6,12,8,5, -, -, -, -, -, -, -, -, -, -, -, -,30 臺北市,2 技職
1061,中華科技大學,04143036,行銷與流通管理系,N 修,C 二技,90,42,48, -, -, -, -,28,23,14,25, -, -, -, -, -, -, -, -,30 臺北市,2 技職
1061,中華科技大學,04143036,行銷與流通管理科,N 修,2 二專,16,5,11,5,11, -, -, -, -, -, -, -, -, -, -, -, -, -, -,30 臺北市,2 技職
1061,中華科技大學,04191039,企業資訊與管理系經營管理碩士班,D 日,M 碩士,44,19,25,15,13,4,12, -, -, -, -, -, -, -, -, -, -, -, -,30 臺北市,2 技職
